,country_code,timezone,tenure,first_activity_dt,last_activity_dt,num_sessions,game_level_tries,in_game_powers,powers_successfully_applied,near_win_attempts,player_id,session_duration
212,US,America/Mexico_City,1146,2020-03-01,2023-04-07,,170.0,,45.0,71.0,xbmbxoirlczqhhgeelzfjpaqe,72
213,US,GMT-08:00,42,2023-03-10,2023-03-10,76.0,,24.0,,28.0,bzjsxosrkxugczsvcbttwhbhd,71
214,US,GMT-08:00,44,2023-03-08,2023-03-08,,,,0.0,37.0,dlfgicsyhawcxfnlqaqjjdvqe,70
215,US,GMT-08:00,60,2023-02-20,2023-02-20,4.0,251.0,,92.0,89.0,vqfmligmrxfngjzkeqvdzetzv,68
216,US,GMT-08:00,62,2023-02-18,2023-02-18,73.0,128.0,4.0,193.0,27.0,iazvqdahyjraofnkkdysyodnn,74
217,US,GMT-08:00,68,2023-02-12,2023-02-12,71.0,,,,,hyjkrkmruayrxorhicvtgdhec,68
218,US,GMT-08:00,68,2023-02-12,2023-02-12,,,67.0,1.0,,xvoyffcqdkekjjamtbsyrujrv,61
219,US,GMT-08:00,68,2023-02-12,2023-02-12,24.0,369.0,,,37.0,sszgkyxpvvohyejolnznxttwq,78
220,US,GMT-08:00,68,2023-02-12,2023-02-12,,,,45.0,,yjrjadbyiwaymqaiibemgjoou,68
221,US,GMT-08:00,71,2023-02-09,2023-02-09,64.0,101.0,,,,tegnybmtdvcfcmcunjuzivpff,83
222,US,GMT-08:00,72,2023-02-08,2023-02-08,65.0,,,230.0,107.0,kllsfqfvjbbghexyuakfjsqjy,79
223,US,GMT-08:00,79,2023-02-01,2023-02-01,,366.0,,,138.0,igjchtbjuatzgntuimhxuwsnz,95
224,US,GMT-08:00,79,2023-02-01,2023-02-01,46.0,,,107.0,,oscayitthynejhrrobczgbqvv,76
225,US,GMT-08:00,79,2023-02-01,2023-02-01,37.0,61.0,565.0,,,xbutxjblhyslblpnyogctcpag,85
226,DE,GMT+01:00,2266,2017-02-05,2023-02-26,65.0,,,,,nwlsafpyaxsposyupjzcvedad,85
227,DE,GMT+01:00,101,2023-01-10,2023-01-21,15.0,,,78.0,,itvxcyhgmjkeionwvwezmwwrz,79
228,US,GMT+01:00,71,2023-02-09,2023-02-09,58.0,,208.0,104.0,7.0,zcrcgmmsaselizwqpxmwbsmif,70
229,US,GMT-07:00,2223,2017-03-20,2023-04-21,12.0,,55.0,81.0,207.0,ifukfruidwqxopozgkptzwoor,76
230,US,GMT-04:00,32,2023-03-20,2023-03-20,25.0,25.0,226.0,185.0,,kegmznwjazolkwanjzkjdhlav,94
231,US,GMT-07:00,1786,2018-05-31,2023-04-20,,,364.0,258.0,70.0,fmbmmwbqxraqqnbwbjkfouidb,71
232,US,GMT-07:00,2206,2017-04-06,2023-04-16,,192.0,352.0,213.0,46.0,bkmftozshauqmjiajdemsbrwe,89
233,US,GMT-04:00,439,2022-02-06,2023-04-20,71.0,515.0,213.0,,,aovyerrzyxnbjvjqpfefdhukq,80
234,ES,Europe/Madrid,11,2023-04-10,2023-04-14,15.0,70.0,40.0,16.0,16.0,rjcnykpaqwkedthchhplrtbup,71
235,US,America/Caracas,4,2023-04-17,2023-04-21,9.0,45.0,63.0,32.0,2.0,jfmhlsppepitdufvwkzyenjuy,85
236,US,GMT-05:00,53,2023-02-27,2023-02-27,103.0,4.0,182.0,,,yvwzuvauscktmigbhqxcsdaej,73
237,US,GMT-08:00,50,2023-03-02,2023-03-04,2.0,8.0,0.0,0.0,0.0,zjopwsbfbzjtaaocpjdvcnxdl,71
238,US,America/Los_Angeles,1556,2019-01-16,2023-03-24,28.0,,,,56.0,znveixlumaaoogzexyzmsyzou,61
239,US,GMT-07:00,36,2023-03-16,2023-03-20,3.0,35.0,17.0,11.0,0.0,ybjjckgirpiwltgtvifrlstjm,57
240,US,GMT-05:00,31,2023-03-21,2023-03-24,2.0,2.0,0.0,0.0,1.0,lveipbnoqgwyvislrupgdeqgp,65
241,US,GMT-06:00,434,2022-02-11,2023-04-21,,88.0,,42.0,,haxfmvtfftlwzmcykskrholmz,83
242,US,GMT-04:00,1180,2020-01-27,2023-04-21,12.0,,,,,csyvbwstlsmezegekrlsqaclq,82
243,GB,Europe/London,2267,2017-02-04,2023-04-21,,34.0,340.0,,210.0,liybrxjjgxmeabsjvlhespecn,83
244,GB,GMT+08:00,1660,2018-10-04,2023-03-07,71.0,14.0,,,53.0,zjbgovyfblzydxrnkfktytfzt,86
245,US,GMT-07:00,0,2023-04-21,2023-04-21,37.0,7.0,0.0,0.0,0.0,jkfspjzzelowhtqtqpsxmftfl,83
246,US,GMT-03:00,413,2022-03-04,2023-02-12,,94.0,138.0,39.0,0.0,tzklyttupwplhiyhpnhkfqnxl,90
247,US,GMT-03:00,262,2022-08-02,2023-04-21,,2.0,160.0,,,lxnimokiygdhdwzfvylmemmyb,79
248,DE,GMT+02:00,1786,2018-05-31,2023-01-26,,,375.0,84.0,55.0,flpagbilsxjstvcyahfdgaxke,73
249,FR,GMT+01:00,41,2023-03-11,2023-03-11,,,,,,grqveoxidnehktdmjxxmcoulj,86
250,FR,GMT+01:00,41,2023-03-11,2023-03-11,,145.0,,,34.0,pjqhnltujjnycmihqisugxjwi,77
251,US,GMT-06:00,559,2021-10-09,2023-03-21,,,145.0,72.0,,dlhvpiuaegvthvjykimadwosi,72
252,US,GMT-04:00,406,2022-03-11,2023-04-19,69.0,,,,,qaxjmycwrvurbmqzomtfqzbdd,93
253,US,GMT-05:00,220,2022-09-13,2023-04-16,,251.0,,,,dvmzzrhfywnccztpfezrrxwkh,75
254,GB,GMT+01:00,2019,2017-10-10,2023-04-21,,,,58.0,33.0,hqcllxorqrztvkwwfqgkhvuhq,94
255,US,GMT-04:00,34,2023-03-18,2023-03-18,,,,,7.0,kbbtpnxymfgqwctsyfgtjydgf,76
256,US,America/Los_Angeles,1464,2019-04-18,2023-03-11,62.0,,301.0,18.0,,hfbgdsmupnxemheuivksvaaxe,69
257,ES,GMT-05:00,64,2023-02-16,2023-02-16,5.0,66.0,524.0,,70.0,mzxtangfyceqcswpanuuyasty,87
258,US,GMT-06:00,51,2023-03-01,2023-03-02,1.0,1.0,0.0,0.0,0.0,phgeygycrswgnsrehlptgqdud,88
259,US,GMT-04:00,929,2020-10-04,2023-04-21,,1213.0,,,,ztseiaiuxxbkkyuyzafdluyvj,88
260,US,America/Chicago,22,2023-03-30,2023-03-30,169.0,47.0,10.0,70.0,,kisxehnzydagynyfyqybyydjp,81
261,US,GMT-07:00,29,2023-03-23,2023-03-23,130.0,,,,5.0,jtsnjcjodyeodbkcvcazgghkb,62
262,DE,Europe/Berlin,106,2023-01-05,2023-03-01,2.0,11.0,1.0,1.0,2.0,sdjwzdxoywxhanqwbxfesjshx,76
263,US,GMT-06:00,19,2023-04-02,2023-04-06,11.0,61.0,9.0,7.0,4.0,qtddmxmfpvlhpmzipicgwyvdf,81
264,US,GMT-05:00,431,2022-02-14,2023-04-20,119.0,263.0,,100.0,,fggrtcgfwsgvnkvkmcanwjquy,82
265,US,GMT-05:00,77,2023-02-03,2023-03-28,24.0,127.0,139.0,58.0,14.0,wcekdybroveamkyemecjlveyb,91
266,GB,GMT+02:00,45,2023-03-07,2023-03-09,12.0,25.0,15.0,8.0,0.0,pljnrfyiemzqbfhiqhoheiplv,82
267,DE,GMT+02:00,2279,2017-01-23,2023-04-16,,,223.0,,43.0,nxlttwjejtjypbciayoqtdvzb,75
268,IT,GMT+02:00,31,2023-03-21,2023-04-05,2.0,4.0,0.0,0.0,0.0,litrlqxonpqyyvpirvhuidxsd,60
269,US,GMT+05:30,26,2023-03-26,2023-03-26,52.0,74.0,,63.0,,kdkwsytpygcqurmgkchjfontc,82
270,FR,Europe/Paris,2289,2017-01-13,2023-04-16,70.0,,,78.0,66.0,mtvwksbmgyfrpqyflkydapkvc,69
271,US,GMT+05:30,612,2021-08-17,2023-02-19,,,,,,cadeuaklaueyabczvsybghcct,61
272,US,GMT-05:00,45,2023-03-07,2023-03-07,305.0,69.0,,8.0,,aboowenxfzwastfzsocofgjua,79
273,IT,Europe/Rome,2288,2017-01-14,2023-04-21,,,,23.0,,xibmbrnduncmjtrbsowcbrrnv,72
274,US,America/Monterrey,1439,2019-05-13,2023-03-20,,,,20.0,,azzfrfcivqgrixeqxlxprvabp,90
275,ES,Europe/Madrid,2271,2017-01-31,2023-02-28,,60.0,10.0,63.0,,jmxzwkrxqmtzfjirvsrsnfkrx,90
276,US,GMT-05:00,369,2022-04-17,2023-04-06,38.0,69.0,1237.0,,,pnjaaiybbkoctyquvknogznpl,79
277,US,GMT-06:00,93,2023-01-18,2023-01-25,,,340.0,,,smwdjvseaxmmtlyxbakfnmjnw,62
278,ES,GMT-05:00,1,2023-04-20,2023-04-20,,,,190.0,47.0,xdzezjpvdvsvzinexywwbwovv,86
279,US,America/Los_Angeles,272,2022-07-23,2023-04-02,53.0,83.0,,23.0,,wzxeunjiylwwqpmkvwqaykush,75
280,DE,GMT+02:00,1193,2020-01-14,2023-03-25,52.0,36.0,,131.0,,zhqresbumlvmajdkibmrnbdbj,60
281,US,Asia/Beirut,2141,2017-06-10,2023-04-12,19.0,,535.0,135.0,4.0,zdkecomgxtbmbgetkbdjsrfsh,83
282,US,GMT+08:00,175,2022-10-28,2023-03-19,7.0,,42.0,135.0,,etowzmakbsltocsgnoxrkshgo,71
283,US,GMT-04:00,919,2020-10-14,2023-04-06,,201.0,182.0,106.0,,mcdejyrberiwphzbgojmmqrav,73
284,IT,GMT+02:00,1557,2019-01-15,2023-04-18,,,,,,wfzeunnzqcpzoyfqhybzmofjl,60
285,US,GMT-06:00,57,2023-02-23,2023-02-23,,2460.0,178.0,74.0,,nmvbqiqomfxwnlnqpevcqrkin,61
286,FR,GMT+01:00,57,2023-02-23,2023-02-23,,96.0,,128.0,,vrdxbdcsinzwlcdumsaowltal,68
287,GB,GMT+02:00,46,2023-03-06,2023-03-06,116.0,26.0,,183.0,89.0,wvdrxdiqavgaohoidpqjhcged,78
288,GB,GMT+02:00,46,2023-03-06,2023-03-06,,,,135.0,,uxpipfhoshqaidoeeatdeqraf,86
289,GB,GMT+02:00,46,2023-03-06,2023-03-06,19.0,,,,,hdexjhjmmtisnuvwkfxpospag,88
290,GB,GMT+02:00,46,2023-03-06,2023-03-06,135.0,,75.0,80.0,,orehvwjniknzysputmgtwfvkd,74
291,GB,GMT+02:00,46,2023-03-06,2023-03-06,,363.0,,20.0,,beyaumsclbayvcarmjemfqimz,77
292,GB,GMT+02:00,46,2023-03-06,2023-03-06,,,,82.0,14.0,qcayrgepjgqilxhtcbzwcnskm,90
293,GB,GMT+02:00,46,2023-03-06,2023-03-06,,,,213.0,,romednwxldppvgmjiwpxykcvp,80
294,GB,GMT+02:00,46,2023-03-06,2023-03-06,,354.0,166.0,260.0,,yfegozrigvcldyzaiztbhqsbi,78
295,GB,GMT+02:00,46,2023-03-06,2023-03-06,53.0,,,33.0,82.0,sijuxnwimhwdgqqgakjwehtrh,71
296,GB,GMT+02:00,46,2023-03-06,2023-03-06,,,,11.0,255.0,pqzvvvaixezzjpgvorealbxad,82
297,GB,GMT+02:00,46,2023-03-06,2023-03-06,39.0,297.0,,,327.0,qliwnrksurudgfqgxmfkeldvj,80
298,GB,GMT+02:00,46,2023-03-06,2023-03-06,,,149.0,,65.0,onypiazdylstqruawjccnodiy,78
299,GB,GMT+02:00,46,2023-03-06,2023-03-06,,,,95.0,,hcuzkydlqotqjujkayfasydiq,81
300,GB,GMT+02:00,46,2023-03-06,2023-03-06,,192.0,47.0,,,llgnyoohcxoywlwsdzidxvvey,81
301,GB,GMT+02:00,46,2023-03-06,2023-03-06,,808.0,59.0,,126.0,zmttdggovcepscqmggokqoycd,78
302,GB,GMT+02:00,46,2023-03-06,2023-03-06,17.0,135.0,104.0,,,lvljrlqdcpuhzfrmfgpcgglnz,73
303,GB,GMT+02:00,46,2023-03-06,2023-03-06,,377.0,,,69.0,eoorkskvtpmshbpjdgfdredzv,81
304,GB,GMT+02:00,46,2023-03-06,2023-03-06,224.0,,,95.0,,dpurppqjnotmqormjbbrmovxr,73
305,GB,GMT+02:00,46,2023-03-06,2023-03-06,,3583.0,,,,ptplelihsmwiaeisdzkgctfoc,69
306,GB,GMT+02:00,46,2023-03-06,2023-03-06,135.0,509.0,462.0,,,hprypiprbveoulzdrevoeculx,70
307,GB,GMT+02:00,46,2023-03-06,2023-03-06,,16.0,24.0,,255.0,lkiooyassxnqyetgufbzdfapl,69
308,GB,GMT+03:00,21,2023-03-31,2023-03-31,,808.0,,14.0,40.0,jjdjlycuoonjzoxizhzqlzvat,65
309,DE,GMT+01:00,494,2021-12-13,2023-03-22,,175.0,340.0,4.0,,mrbbunxpmvbdgthueehackwtp,71
310,IT,GMT+01:00,55,2023-02-25,2023-02-25,88.0,,,47.0,,hwatntflqollvvfcwguqdvgxe,82
311,US,America/Chicago,2028,2017-10-01,2023-04-15,,721.0,,213.0,,oncayfnkbftguaijovekymgna,82
312,GB,GMT+05:00,43,2023-03-09,2023-04-17,7.0,15.0,4.0,2.0,3.0,ejpmbjlerwrnrpvftbmdiadpp,77
313,GB,GMT+07:00,1088,2020-04-28,2023-04-10,49.0,,,56.0,112.0,lfaqamnzemunrdskbougwillk,88
314,FR,Europe/Paris,66,2023-02-14,2023-02-14,25.0,,,31.0,,defqjbjhwtedxdhucqvojqkcw,75
315,US,America/Chicago,410,2022-03-07,2023-03-21,162.0,,524.0,84.0,150.0,ybkchjzamertldprpkjbsjcvj,75
316,US,GMT-05:00,68,2023-02-12,2023-02-14,,,,,,rcjywxnqjyrwmqfdtkvkswrpf,77
317,FR,GMT+02:00,64,2023-02-16,2023-03-29,25.0,152.0,31.0,21.0,16.0,oggbrtzhwskuuteckilhlsczj,76
318,US,GMT-07:00,1537,2019-02-04,2023-04-21,,,41.0,80.0,291.0,jyldfbwbpewqzqzfcvpdsbwvv,62
319,US,GMT-06:00,60,2023-02-20,2023-03-03,34.0,261.0,165.0,82.0,5.0,wqpmgmopouspvmerzaxbbcchd,79
320,DE,GMT+02:00,5,2023-04-16,2023-04-16,,,,,151.0,qjmzbnthmyfetljhtbuiadjnw,80
321,DE,GMT+02:00,7,2023-04-14,2023-04-14,,,,258.0,120.0,svpndzcormfyxfyfhxiiiireq,69
322,DE,GMT+02:00,11,2023-04-10,2023-04-10,18.0,72.0,122.0,,37.0,toveepukswxhaiqcltlhcmuku,83
323,DE,GMT+02:00,13,2023-04-08,2023-04-08,,,132.0,35.0,,dmkavywnywhuvxixfgjqjzbrq,87
324,DE,GMT+02:00,15,2023-04-06,2023-04-06,69.0,,,,,aswvthxrszqyfkalutnqvpkag,71
325,DE,GMT+02:00,29,2023-03-23,2023-03-23,,,,178.0,210.0,usaejsrxafmsscxiagsvmnine,89
326,DE,GMT+02:00,29,2023-03-23,2023-03-23,,902.0,144.0,178.0,97.0,idxgbdhaditrrpyszshrymetd,75
327,DE,GMT+02:00,29,2023-03-23,2023-03-23,,35.0,,2.0,89.0,wkcdygcaqqjteigmkvxigqwfh,74
328,DE,GMT+02:00,35,2023-03-17,2023-03-17,130.0,108.0,85.0,,,neuhuohfmdyaajcjxfryykcvc,99
329,DE,GMT+02:00,43,2023-03-09,2023-03-09,,,,,,iftsykxptevzfbwluobjefqwp,89
330,DE,GMT+02:00,45,2023-03-07,2023-03-07,25.0,,,154.0,35.0,mvaltmvamkgflxfdcmuoidvos,84
331,DE,GMT+02:00,45,2023-03-07,2023-03-07,22.0,1211.0,89.0,,13.0,oolvxionwfyswotjsmomtlcur,75
332,DE,GMT+02:00,50,2023-03-02,2023-03-02,,,,5.0,,ikcyyarwldmxzsyvxnuyutxok,76
333,DE,GMT+02:00,54,2023-02-26,2023-02-26,1.0,461.0,139.0,74.0,,txdswimmblgkedadyrkxirxnk,58
334,DE,GMT+02:00,66,2023-02-14,2023-02-14,53.0,,,47.0,54.0,vbryridhrvuemjzzevnjguzgs,69
335,DE,GMT+02:00,76,2023-02-04,2023-02-04,,,294.0,,81.0,kcdirtjnenyedcailjrqshccz,71
336,DE,GMT+02:00,88,2023-01-23,2023-01-23,24.0,80.0,70.0,,590.0,vzfajtluqzfpbpljfhyigdxrk,78
337,US,GMT-09:00,213,2022-09-20,2023-03-09,,159.0,208.0,,17.0,kcorecoqfljuntgyfoturrtzn,78
338,US,GMT-06:00,98,2023-01-13,2023-04-05,13.0,92.0,17.0,7.0,41.0,telkriwabmgbnriupcrpcqfwu,80
339,FR,GMT+01:00,58,2023-02-22,2023-03-05,24.0,248.0,132.0,71.0,9.0,fewgierpapdqgdlhpezmwzpzc,82
340,FR,GMT+01:00,58,2023-02-22,2023-03-05,24.0,248.0,132.0,71.0,9.0,rfupoqmndhykazdsrygolzsuy,94
341,IT,Europe/Rome,478,2021-12-29,2023-04-21,,,22.0,,44.0,vrsozbdegbufpusavpgbwhstp,74
342,US,GMT-04:00,12,2023-04-09,2023-04-10,1.0,8.0,0.0,0.0,0.0,xqfotiuxnaytfsbqglzhruajq,74
343,US,America/New_York,395,2022-03-22,2023-02-01,123.0,,,,126.0,wtkpmhpplttcpwykxqgidmtrq,73
344,US,GMT-05:00,1807,2018-05-10,2023-02-03,,,1070.0,251.0,143.0,ppghbqzqodkxgmoxckmizztoo,72
345,US,GMT+05:00,495,2021-12-12,2023-02-04,,30.0,,,,auvsiyrcjjfopukxitmngerhf,92
346,US,GMT-05:00,52,2023-02-28,2023-02-28,16.0,99.0,136.0,,33.0,tzwsebsivlxtgjojbzcpxadds,83
347,DE,GMT+01:00,51,2023-03-01,2023-03-01,,,,,,wfhnfqlvlmtianuodygfspaem,67
348,US,GMT-03:00,33,2023-03-19,2023-04-05,5.0,14.0,0.0,0.0,1.0,mrpvllmilcxwpqlqpsvgovuwv,67
349,US,GMT-06:00,535,2021-11-02,2023-03-06,,56.0,,116.0,48.0,njvmdbgdfxvsolzykiwuoylfs,74
350,US,GMT-06:00,1930,2018-01-07,2023-03-06,,,5.0,,11.0,gkbildwypeygtnywujjybueby,69
351,US,GMT-04:00,94,2023-01-17,2023-04-14,7.0,35.0,11.0,7.0,10.0,ltpoocxvdhtfioilesicjnklx,84
352,US,GMT-05:00,2264,2017-02-07,2023-02-10,147.0,,,52.0,206.0,mjltirxdxrbqpwdndjszldsof,79
353,US,GMT-05:00,7,2023-04-14,2023-04-20,2.0,36.0,0.0,0.0,1.0,yfnwpwvzgkxgdeyrnrssbutsw,73
354,US,GMT-05:00,2183,2017-04-29,2023-01-29,281.0,,166.0,1.0,,ykdpytphsqtiucdpovjkmymeg,76
355,GB,Africa/Cairo,40,2023-03-12,2023-03-12,,177.0,241.0,101.0,,ddksorbgfmukwfgsugjfgagdw,84
356,US,America/Chicago,60,2023-02-20,2023-04-20,147.0,1643.0,600.0,260.0,315.0,yjdfzebkzrjkxnhszvrbhojhh,73
357,ES,GMT+02:00,1833,2018-04-14,2023-04-21,117.0,233.0,,,138.0,bwcsbrlwqrnermfoosjphbzun,66
358,US,America/Chicago,268,2022-07-27,2023-02-25,,12.0,96.0,28.0,,ahttgqvnkowjebcmfmedjmcxz,69
359,US,GMT+05:30,46,2023-03-06,2023-04-16,5.0,4.0,6.0,1.0,1.0,rbtvzkysytndbepecehdvnhma,67
360,US,GMT-05:00,176,2022-10-27,2023-04-19,,,8.0,70.0,,duucsypoztwmiejqezyaghwzo,76
361,US,GMT-05:00,44,2023-03-08,2023-04-10,1.0,3.0,4.0,1.0,1.0,yagurvfnvssjbegrufbzqrrbp,92
362,US,GMT-05:00,29,2023-03-23,2023-03-24,21.0,,1.0,148.0,62.0,wluveuartmjgxihqiusdzhqmb,95
363,US,America/Mexico_City,134,2022-12-08,2023-02-23,,12.0,,,53.0,zsztxtagmxmmxkjrlqtcakdml,73
364,IT,GMT+01:00,44,2023-03-08,2023-03-08,,106.0,,22.0,,ajqqtcapogurbcwrcszuyusoj,89
365,FR,GMT+02:00,1400,2019-06-21,2023-04-01,,,456.0,,41.0,kskxlloosbqvcyjdqbnmemlpf,75
366,US,GMT-05:00,92,2023-01-19,2023-01-21,,33.0,,,,zfjuzhbrxastgqcfghhryebzd,70
367,FR,Europe/Paris,82,2023-01-29,2023-01-29,,542.0,,154.0,,exxuhhbbrkjxjjrlidlpjotui,70
368,US,America/Chicago,1400,2019-06-21,2023-03-30,24.0,,6.0,46.0,,lhvzusyigocwvlhzrszspkpre,70
369,DE,GMT+01:00,184,2022-10-19,2023-01-29,148.0,127.0,,,,itckhhvmifgdgrzvnrjjbetix,70
370,DE,GMT+01:00,70,2023-02-10,2023-03-14,48.0,121.0,6.0,5.0,42.0,xjbsdxbrlzaoxnwapsuzgzcrz,78
371,ES,GMT-03:00,105,2023-01-06,2023-01-30,35.0,83.0,148.0,8.0,,uqcruvzvqwufqlziqbjuuygno,99
372,GB,GMT+05:30,96,2023-01-15,2023-01-28,,116.0,524.0,,,fehhadgwyrkutnouyruuqbmze,67
373,US,GMT-06:00,72,2023-02-08,2023-04-13,9.0,30.0,2.0,2.0,1.0,ixsogvrxrlldswydfzqlvepdp,62
374,US,GMT-06:00,49,2023-03-03,2023-03-07,,,223.0,59.0,59.0,whyoyefycfxzhqrvewbclguox,69
375,US,GMT-06:00,62,2023-02-18,2023-02-20,,,340.0,,,wsewefleqosfdwuvghgcgblup,71
376,US,GMT-04:00,116,2022-12-26,2023-04-14,,87.0,,,,lmxougbohsgahtxoowmuvbcja,70
377,US,GMT+03:00,328,2022-05-28,2023-04-19,21.0,115.0,,59.0,,fkddvvfakqqljvfrmjlpluzdu,66
378,US,GMT-05:00,2274,2017-01-28,2023-04-21,,187.0,112.0,,91.0,vjpfinphxodqycnhstgsusoav,68
379,US,GMT-03:00,14,2023-04-07,2023-04-07,,,126.0,,,wyadgxybikajnasmnssrhwxwn,80
380,US,GMT-03:00,14,2023-04-07,2023-04-07,,124.0,145.0,,,zngyealesnnnxqernyqcbtndr,63
381,US,GMT-03:00,20,2023-04-01,2023-04-01,69.0,50.0,,,,jgvzodelyiwdttirythopjllg,78
382,US,GMT-03:00,26,2023-03-26,2023-03-26,,,,,,tuzsgolprurbakcbtxhvkstpy,74
383,US,GMT-03:00,31,2023-03-21,2023-03-21,40.0,672.0,40.0,,112.0,mrkeocjgqfzoukywekuviyzbt,100
384,US,GMT-03:00,34,2023-03-18,2023-03-18,37.0,69.0,532.0,35.0,16.0,fxzzboztsecmxdgcxnttewqkl,55
385,US,GMT-03:00,34,2023-03-18,2023-03-18,,145.0,532.0,185.0,,aknuesbsecdptvlmycfnxgozr,70
386,US,GMT-03:00,86,2023-01-25,2023-01-25,,,17.0,72.0,21.0,ayrbnhkyomyolqxcmzdfzejbf,56
387,ES,GMT+00:00,84,2023-01-27,2023-01-27,224.0,339.0,84.0,,,mosrjssgedyxwenkroekiqmhw,64
388,FR,GMT+02:00,63,2023-02-17,2023-04-06,34.0,342.0,241.0,135.0,14.0,yrhuuhlkihdljjgdicshumhmo,78
389,IT,GMT+02:00,2223,2017-03-20,2023-04-21,,18.0,178.0,,,dsooadloqygiebevndcmnsrmi,67
390,GB,GMT+01:00,29,2023-03-23,2023-04-21,38.0,417.0,121.0,46.0,91.0,qxmqhylqmpeyvupfpseteqskc,77
391,US,GMT-08:00,101,2023-01-10,2023-03-10,19.0,40.0,28.0,13.0,0.0,jdgzdtiiflrvhfdumnunotopi,67
392,US,GMT-06:00,845,2020-12-27,2023-02-01,,260.0,52.0,,,glzqoimqdflcxiftnocxkbrzv,69
393,US,GMT-04:00,3,2023-04-18,2023-04-19,2.0,10.0,0.0,0.0,0.0,dshnmgknfymmiszldakjviiqj,82
394,US,GMT-03:00,83,2023-01-28,2023-01-28,,,35.0,58.0,,wzdjiutitadwmyxmsbjlxjwgn,79
395,US,GMT-03:00,84,2023-01-27,2023-01-27,,,,,,dkriijqeptmbcjbtwmokwgoox,76
396,US,GMT-03:00,84,2023-01-27,2023-01-27,,,,,,ledlcyjppsgeqsqkeeasyhilz,88
397,US,GMT-03:00,84,2023-01-27,2023-01-27,,,53.0,63.0,52.0,qkznpwrjzsbzjphxtxelpfvwi,78
398,US,GMT-03:00,84,2023-01-27,2023-01-27,,11.0,47.0,,,vceknnqhfdwbvmwwntnbqofjj,73
399,US,GMT-03:00,84,2023-01-27,2023-01-27,,215.0,23.0,97.0,91.0,qlbcffejcfhzibcwnfnukohfe,67
400,US,GMT-03:00,84,2023-01-27,2023-01-27,,,,,5.0,rcauwnzaqxykfptmhpiyjueyd,72
401,US,GMT-03:00,84,2023-01-27,2023-01-27,57.0,,,87.0,291.0,hiejuidxhvlrcviwgswohykpi,84
402,US,GMT-03:00,84,2023-01-27,2023-01-27,16.0,154.0,,,,zoznhtisnhimfgbqjpyjnzcrf,63
403,US,GMT-03:00,85,2023-01-26,2023-01-26,,49.0,,,151.0,plylvoqsnxidutslncyhkhwkt,87
404,US,GMT-03:00,85,2023-01-26,2023-01-26,83.0,,,,,zazgnumihmpmwpqsojsincoxl,62
405,US,GMT-03:00,85,2023-01-26,2023-01-27,73.0,128.0,,100.0,,nerpyfjsqwzkgyhotijysbdsn,65
406,US,GMT-03:00,85,2023-01-26,2023-01-26,281.0,,,44.0,70.0,twgqcrggqmyqtkvzsktwxoznz,68
407,US,GMT-03:00,85,2023-01-26,2023-01-26,104.0,19.0,18.0,58.0,,iekdarewywehvonigxnbygqav,70
408,US,GMT-03:00,85,2023-01-26,2023-01-26,57.0,16.0,105.0,241.0,291.0,rvqsggpqwbjkisfrafrqslyvk,89
409,US,GMT-03:00,85,2023-01-26,2023-01-26,33.0,119.0,60.0,,,srvujrmcknnjhhyahvoovovpu,84
410,US,GMT-03:00,85,2023-01-26,2023-01-26,,,,17.0,178.0,onqxsrndhuyuzgcjuaxvpzhoa,91
411,US,GMT-03:00,85,2023-01-26,2023-01-26,41.0,,,90.0,132.0,xfgynvudgdwrmrfwanapjmeha,85
412,US,GMT-03:00,86,2023-01-25,2023-01-25,,59.0,,12.0,,kmdjbahvosnirycrgoydebksy,68
413,US,GMT-03:00,86,2023-01-25,2023-01-25,46.0,,278.0,,204.0,lrcsdxklrzrbzfosbpguqnlai,91
414,US,GMT-03:00,86,2023-01-25,2023-01-25,24.0,143.0,,147.0,,rqybnbwktyqihcghpkwqkxtho,82
415,US,GMT-03:00,86,2023-01-25,2023-01-25,,594.0,,,,vsznrnnohjhocralsrecfukqc,79
416,US,GMT-03:00,87,2023-01-24,2023-01-24,51.0,116.0,597.0,,44.0,fksnaiklkxzfqjjkwfqcwbwid,65
417,US,GMT-03:00,87,2023-01-24,2023-01-24,,,,,37.0,lsrcpmacwqlitbduamxiyxpry,73
418,US,GMT-03:00,87,2023-01-24,2023-01-24,,549.0,96.0,,,lztudvtksamolrlexgdwjaarc,72
419,US,GMT-03:00,90,2023-01-21,2023-01-21,,,,,,adxjfehhxftktcklaxfcvuxif,64
420,US,GMT-03:00,90,2023-01-21,2023-01-21,179.0,217.0,,194.0,149.0,wdokenmtpmynekyknrmysiwon,89
421,US,GMT-03:00,90,2023-01-21,2023-01-21,349.0,,,,,rxrfqxjhipvlfyishbmuiqlnr,72
422,US,GMT-04:00,71,2023-02-09,2023-02-14,45.0,,96.0,251.0,,ggxxpbzckpprqzjohjowetjcr,71
423,IT,Europe/Rome,2290,2017-01-12,2023-03-04,148.0,8.0,,305.0,,pfrouqkxqcfknnglgeciiacff,81
424,FR,GMT+02:00,144,2022-11-28,2023-04-08,,88.0,375.0,178.0,,ofrkdegwnamtgfbewfutquqqp,77
425,US,GMT-04:00,990,2020-08-04,2023-03-14,19.0,99.0,46.0,,72.0,gxrvegjxlzuvsnndxdqojrymx,68
